//X Y Z Classification
504099.94000244 463027.36000061 382.76998901 2
504111.76999664 463011.76000214 383.33999634 16
504109.61000061 463014.62999725 383.29000854 2
504102.09999847 463024.55999756 385.73999023 16
504113.25 463009.86000061 384.26000977 16
504097.48999786 463030.6499939 382.88000488 2
504103.08000183 463023.30000305 382.72000122 2
504094.88999939 463034.11999512 386.44000244 16
504097.02999878 463031.30999756 382.79000854 2
504111.86000061 463011.76999664 383.41000366 16
504099.23999786 463028.42999268 382.76000977 2
504111.01000214 463012.91999817 382.79000854 2
504105.20999908 463020.58999634 382.63000488 2
504099.27999878 463028.42999268 385.27999878 16
504100.11000061 463027.34999847 384.54998779 16
504110.43000031 463013.76000214 382.92999268 2
504100.51000214 463026.84999847 382.77999878 2
504094.63999939 463034.61000061 385.92999268 16
504097.88999939 463030.33000183 382.83999634 2
504109.33000183 463015.25 383.51000977 2
504101.05999756 463026.18000031 384.60998535 16
504099.84999847 463027.79000092 382.83999634 2
504104.36000061 463021.86000061 382.76000977 2
504106.69999695 463018.79000092 382.80999756 2
504097.30999756 463031.19000244 382.89001465 2
504108.41999817 463016.55999756 382.72000122 2
504111.51999664 463012.48000336 383.07998657 2
504112.23000336 463011.56999969 383.76998901 16
504103.26999664 463023.38999939 382.60998535 2
504096.36000061 463032.52000427 382.8999939 2
504107.30000305 463018.11000061 385.05999756 16
504110.83999634 463013.45999908 382.82000732 2
504104.69999695 463021.58000183 382.73001099 2
504099.81999969 463028.02999878 385.63000488 16
504112.26000214 463011.63999939 383.76998901 16
504099.62999725 463028.30999756 386.02999878 16
504099.68000031 463028.27000427 386.02999878 16
504097.20999908 463031.52999878 382.83999634 2
504094.04000092 463035.72000122 384.67001343 16
504098.65000153 463029.66000366 382.76998901 2
504113.26000214 463010.40000153 383.67001343 16
504111.23000336 463013.09999847 382.88000488 2
504110.51000214 463014.05999756 382.88000488 2
504110.06999969 463014.66000366 383 2
504096.70999908 463032.30000305 382.98999023 2
504106.37999725 463019.55999756 385.07000732 16
504112.94000244 463010.91999817 384.07000732 16
504100.25 463027.68000031 385.36999512 16
504096.33000183 463032.86999512 383.01000977 2
504105.48000336 463020.80999756 382.66000366 2
504100.23000336 463027.76000214 385.42001343 16
504106.52999878 463019.45999908 385.1000061 16
504104.5 463022.15000153 382.73999023 2
504097.41000366 463031.52000427 382.8999939 2
504097.59999847 463031.28999329 382.88000488 2
504097.93000031 463030.86999512 382.76998901 2
504111.80999756 463012.58000183 383.54998779 16
504100.72000122 463027.22000122 385.04998779 16
504110.76999664 463013.98000336 382.92999268 2
504100.90000153 463027.01000214 382.86999512 2
504107.30999756 463018.55999756 385.27999878 16
504100.47000122 463027.59999847 385.1000061 16
504112.16999817 463012.18000031 383.92999268 16
504112 463012.43000031 384 16
504098.08000183 463030.80000305 382.82000732 2
504099.09999847 463029.47999573 382.73001099 2
504110.93000031 463013.88999939 382.82998657 2
504104.02999878 463023 382.67999268 2
504102.62999725 463024.86000061 385.10998535 16
504098.94999695 463029.75 384.97000122 16
504099.08999634 463029.57000732 384.89001465 16
504099.06999969 463029.61999512 382.75 2
504105.59999847 463021.01999664 382.64001465 2
504105.40000153 463021.27999878 382.66000366 2
504096.52999878 463033 383.01998901 2
504096.86000061 463032.57000732 382.98001099 2
504100.91999817 463027.23999786 382.83999634 2
504093.33000183 463037.25999451 385.04998779 16
504105.76999664 463020.87999725 382.70999146 2
504101.83999634 463026.08000183 382.69000244 2
504093.26999664 463037.38999939 385.1499939 16
504101.08999634 463027.09999847 382.95999146 2
504096.12999725 463033.66000366 383.01998901 2
504104.19000244 463023.01999664 382.73001099 2
504100.69000244 463027.66999817 385.1000061 16
504096.88999939 463032.69000244 382.98999023 2
504112.36000061 463012.30000305 383.94000244 16
504112.36000061 463012.31999969 383.95001221 16
504105.83999634 463020.94000244 382.70999146 2
504109.62000275 463015.95999908 383.32998657 2
504112.91999817 463011.62999725 384.1000061 16
504096.56999969 463033.21000671 383 2
504103.87999725 463023.58999634 382.66000366 2
504101.18000031 463027.15000153 385.25 16
504101.09999847 463027.26999664 385.23999023 16
504112.01999664 463012.87999725 384.25 16
504107.33999634 463019.06999969 385.66000366 16
504104.33999634 463023.04000092 382.79998779 2
504107.91000366 463018.36000061 385.54998779 16
504110.69999695 463014.69000244 382.88000488 2
504110.11000061 463015.48000336 382.95999146 2
504100.63999939 463027.98999786 385.1000061 16
504105.58999634 463021.47000122 382.70001221 2
504099.11000061 463030.03999329 385.27999878 16
504110.36000061 463015.22000122 382.95001221 2
504112.69000244 463012.16999817 383.8500061 16
504107.98999786 463018.37000275 385.66000366 16
504112.23999786 463012.76999664 384.08999634 16
504112.48999786 463012.47000122 383.94000244 16
504093.40000153 463037.6499939 385.33999634 16
504109.94999695 463015.84999847 383.01000977 2
504099.58999634 463029.52000427 385.83999634 16
504107.80000305 463018.70999908 385.05999756 16
504109.76000214 463016.15000153 383.17001343 2
504109.30999756 463016.75 383.48999023 2
504097.44999695 463032.41000366 382.92001343 2
504102.01999664 463026.40000153 382.66000366 2
504100.70999908 463028.1499939 385.32998657 16
504095.47000122 463035.07000732 384.88000488 16
504108.38999939 463018.02999878 385.63000488 16
504100.08999634 463029 385.88000488 16
504103.56999969 463024.41999817 382.67001343 2
504112.06999969 463013.23000336 383.72000122 16
504099.63999939 463029.63999939 385.22000122 16
504108.87999725 463017.47000122 384.76000977 16
504112.83999634 463012.26000214 383.77999878 16
504113.12999725 463011.88999939 383.97000122 16
504101.41999817 463027.36000061 384.60998535 16
504112.12999725 463013.25 384.20999146 16
504104.62999725 463023.16000366 382.67001343 2
504108.80000305 463017.66999817 385.05999756 16
504109.58000183 463016.65000153 383.07998657 2
504095.79000092 463034.8500061 384.79998779 16
504106.93000031 463020.18000031 382.52999878 2
504094.63999939 463036.3999939 382.69000244 2
504109.73000336 463016.51000214 383.05999756 2
504095.33999634 463035.52000427 384.98999023 16
504100.65000153 463028.52999878 385.51998901 16
504106.72000122 463020.54000092 382.70999146 2
504097.51999664 463032.67999268 382.86999512 2
504098.69999695 463031.1499939 382.73999023 2
504112.47000122 463013 384.07998657 16
504099.58000183 463030.02000427 385.36999512 16
504096.44000244 463034.16999817 382.86999512 2
504107.23999786 463019.94999695 385.07000732 16
504105.25 463022.58000183 382.72000122 2
504093.31999969 463038.33000183 385.3500061 16
504099.81999969 463029.77000427 385.98001099 16
504099.51000214 463030.19999695 385.38000488 16
504094.25 463037.1499939 382.76998901 2
504110.65000153 463015.52999878 382.82998657 2
504101.73999786 463027.30999756 382.83999634 2
504112.02999878 463013.73999786 384.1499939 16
504108.55000305 463018.34999847 385.55999756 16
504100.01000214 463029.63999939 386.20999146 16
504111.01999664 463015.12000275 382.72000122 2
504101.58999634 463027.55999756 384.88000488 16
504111.19000244 463014.91999817 382.76998901 2
504112.01000214 463013.86000061 384.22000122 16
504097.58000183 463032.8999939 382.92001343 2
504100.54000092 463029.02000427 385.91000366 16
504108.69000244 463018.27999878 385.23001099 16
504111.90000153 463014.05999756 384.3999939 16
504094.79000092 463036.66000366 382.67001343 2
504104.40000153 463023.98999786 382.66000366 2
504098.70999908 463031.5 382.73999023 2
504096.19999695 463034.83000183 383 2
504095.08999634 463036.30000305 382.70999146 2
504096.68000031 463034.22000122 382.92001343 2
504101.87999725 463027.38999939 383.67999268 16
504097.81999969 463032.75999451 382.8500061 2
504104.05000305 463024.55000305 382.64001465 2
504102.51000214 463026.59999847 382.58999634 2
504094.86000061 463036.69999695 382.67001343 2
504100.80000305 463028.88999939 385.75 16
504110.81999969 463015.69000244 382.73999023 2
504095.34999847 463036.11999512 382.73999023 2
504108.29000092 463019.05000305 385.58999634 16
504098.59999847 463031.83999634 382.80999756 2
504097.90000153 463032.77999878 382.83999634 2
504105.73000336 463022.47000122 382.73001099 2
504100.59999847 463029.25 385.73999023 16
504111.56999969 463014.80000305 382.79998779 2
504099.65000153 463030.52999878 382.63000488 2
504099.76999664 463030.3999939 385.36999512 16
504106.5 463021.54000092 382.72000122 2
504102.11000061 463027.34999847 382.75 2
504099.69000244 463030.55999756 385.26000977 16
504094.73000336 463037.11000061 382.72000122 2
504112.69999695 463013.43000031 383.51998901 16
504111.43000031 463015.12000275 382.89001465 2
504101.04000092 463028.82000732 385.91000366 16
504106.81999969 463021.20999908 382.77999878 2
504107.36000061 463020.51999664 382.63000488 2
504106.72000122 463021.37000275 382.72000122 2
504112.54000092 463013.70999908 384.04000854 16
504113.19999695 463012.87000275 383.98999023 16
504106.91999817 463021.16000366 382.79000854 2
504100.26999664 463029.94999695 386.3500061 16
504102.06999969 463027.59999847 383.94000244 16
504111.23000336 463015.52999878 382.77999878 2
504104.68000031 463024.19000244 382.60998535 2
504100.56999969 463029.6000061 385.97000122 16
504113 463013.22000122 384.01998901 16
504107.91000366 463019.95999908 385.8999939 16
504106.98999786 463021.19000244 382.79998779 2
504102.61000061 463026.98000336 382.67001343 2
504096.55000305 463034.99000549 382.8500061 2
504105.5 463023.20999908 385.57000732 16
504105.91000366 463022.68000031 382.88000488 2
504096.76000214 463034.77000427 382.85998535 2
504110.70999908 463016.37999725 382.92999268 2
504100.19000244 463030.25999451 386.3999939 16
504100.69999695 463029.6000061 385.94000244 16
504095.97000122 463035.8500061 382.92001343 2
504110.31999969 463016.94000244 382.92001343 2
504109.01999664 463018.66999817 385.48001099 16
504111.43000031 463015.51000214 382.88000488 2
504111.58999634 463015.31999969 383.92001343 16
504095.65000153 463036.36000061 382.82000732 2
504101.62000275 463028.50999451 385.97000122 16
504097.06999969 463034.52000427 382.88000488 2
504098.19000244 463033.05000305 382.86999512 2
504095.18000031 463037.05000305 382.73999023 2
504098.69999695 463032.3999939 382.8500061 2
504101.69999695 463028.47000122 385.57998657 16
504101 463029.3999939 386.11999512 16
504112.80999756 463013.83999634 384.04998779 16
504103.79000092 463025.75 382.63000488 2
504111.16999817 463016.04000092 382.69000244 2
504111.45999908 463015.68000031 383.77999878 16
504101.84999847 463028.36000061 385.42999268 16
504101.41000366 463028.96000671 386.29998779 16
504101.83999634 463028.41000366 385.45001221 16
504108.98000336 463019.01000214 385.60998535 16
504111.5 463015.70999908 383.20001221 2
504108.62999725 463019.51000214 385.55999756 16
504112.91000366 463013.87999725 384.01998901 16
504100.56999969 463030.16000366 386.1000061 16
504103.41000366 463026.44000244 382.61999512 2
504105.16999817 463024.13999939 382.58999634 2
504094.45999908 463038.27000427 385.61999512 16
504101.52999878 463028.97000122 386.52999878 16
504109.58999634 463018.34999847 385.3500061 16
504098.75 463032.66000366 382.85998535 2
504098.73999786 463032.67999268 382.89001465 2
504113.26000214 463013.55000305 384.01000977 16
504108.98999786 463019.19000244 385.83999634 16
504111.38999939 463016.05000305 382.89001465 2
504096.94999695 463035.11000061 383.04000854 2
504096.55999756 463035.63000488 382.92001343 2
504098.44000244 463033.17999268 382.89001465 2
504095.87000275 463036.58000183 382.95999146 2
504096.02999878 463036.38999939 382.91000366 2
504109.75 463018.30000305 385.3500061 16
504106.80999756 463022.20999908 382.95999146 2
504095.81999969 463036.71000671 383 2
504094.19999695 463038.86999512 386.01000977 16
504095.08000183 463037.72000122 382.73999023 2
504099.26999664 463032.21000671 382.61999512 2
504109.61000061 463018.58999634 385.42999268 16
504102.27999878 463028.27000427 385.51998901 16
504105.73000336 463023.73999786 385.27999878 16
504094.41999817 463038.66000366 385.82998657 16
504106.58999634 463022.62000275 384.77999878 16
504109.44000244 463018.88999939 385.66000366 16
504095.30999756 463037.52999878 382.72000122 2
504104.08999634 463025.98000336 382.66000366 2
504104.80000305 463025.05000305 382.6499939 2
504112.25 463015.23999786 383.83999634 16
504100.58999634 463030.63000488 386.04998779 16
504096.33000183 463036.27000427 382.82998657 2
504100.86000061 463030.30999756 386.01000977 16
504110.33000183 463017.84999847 385.16000366 16
504112.05000305 463015.58999634 383.98001099 16
504100.73000336 463030.52000427 385.83999634 16
504108.80999756 463019.87999725 385.48001099 16
504093.65000153 463039.8999939 385.25 16
504097.62000275 463034.67999268 382.92999268 2
504112.76999664 463014.69999695 383.92999268 16
504106.73000336 463022.69000244 384.72000122 16
504103.41000366 463027.08999634 382.60998535 2
504109.44999695 463019.12999725 385.67999268 16
504108.16000366 463020.83999634 382.79998779 2
504096.30000305 463036.49000549 382.88000488 2
504103.37000275 463027.18000031 382.63000488 2
504110.84999847 463017.33999634 382.6499939 2
504104.62999725 463025.55999756 382.63000488 2
504098.37000275 463033.83000183 382.76998901 2
504107.90000153 463021.27999878 382.83999634 2
504104.66999817 463025.55999756 382.60998535 2
504095.93000031 463037.11000061 382.92001343 2
504094.76999664 463038.63999939 385.51000977 16
504093.98000336 463039.69999695 385.66000366 16
504106.08000183 463023.73999786 385.38000488 16
504103.22000122 463027.52999878 382.61999512 2
504094.47000122 463039.08999634 385.95999146 16
504104.87000275 463025.38999939 382.60998535 2
504106.65000153 463023.05999756 385.07000732 16
504110.98999786 463017.34999847 382.67999268 2
504110.40000153 463018.15000153 385.33999634 16
504103.77999878 463026.90000153 382.69000244 2
504099.90000153 463032.03999329 385.26000977 16
504096.08999634 463037.08000183 382.95999146 2
504106.20999908 463023.73999786 385.42999268 16
